interaction_id,pdb_id,structure_title,release_date,resolution,chain_A_id,chain_B_id,interface_area,num_contacts,num_hbonds,num_salt_bridges,source_url
2000,7r94,T-Plastin-F-actin complex,2022-07-06,2.6 Å,7r94_B,7r94_H,843.40 Å²,73,5.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966193/1791733/65526017/1930718
2003,9yim,Capping protein bound to the barbed end of F-actin,2026-03-04,2.6 Å,9yim_E,9yim_D,444.26 Å²,36,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966449/2759865/99884580/2829371
2004,9yim,Capping protein bound to the barbed end of F-actin,2026-03-04,2.6 Å,9yim_D,9yim_Y,983.89 Å²,74,5.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966449/2759867/99884581/2829372
2005,9yim,Capping protein bound to the barbed end of F-actin,2026-03-04,2.6 Å,9yim_D,9yim_Z,130.58 Å²,9,,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966449/2759869/99884582/2829373
2009,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_F,9qfd_E,400.78 Å²,37,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965426/2669035/96851107/2766619
2010,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_E,9qfd_G,343.39 Å²,34,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965426/2669037/96851108/2766620
2011,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_E,9qfd_L,696.41 Å²,58,10.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965426/2669039/96851113/2766621
2012,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_E,9qfd_N,1029.23 Å²,94,3.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965426/2669041/96851115/2766622
2014,8a2y,Cryo-EM structure of F-actin in the Ca2+-ADP-Pi nucleotide state.,2022-08-10,2.1 Å,8a2y_B,8a2y_A,417.29 Å²,41,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965682/1802125/65617251/1938628
2017,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_E,9y52_c,716.51 Å²,61,10.0,5.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965938/2759709/99884333/2829293
2018,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_E,9y52_e,1121.05 Å²,95,5.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965938/2759711/99884335/2829294
2019,7r94,T-Plastin-F-actin complex,2022-07-06,2.6 Å,7r94_B,7r94_C,386.81 Å²,30,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966194/1791730/65526005/1930716
202,8iah,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State I, Global map",2023-05-03,3.6 Å,8iah_K,8iah_1,710.96 Å²,65,6.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965321/1987548/72501629/2132005
2020,7r94,T-Plastin-F-actin complex,2022-07-06,2.6 Å,7r94_A,7r94_C,1143.36 Å²,92,6.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966194/1791726/65526006/1930714
2021,7r94,T-Plastin-F-actin complex,2022-07-06,2.6 Å,7r94_C,7r94_D,385.90 Å²,32,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966194/1791735/65526007/1930719
2022,7r94,T-Plastin-F-actin complex,2022-07-06,2.6 Å,7r94_C,7r94_E,1141.43 Å²,93,7.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966194/1791737/65526008/1930720
2023,7r94,T-Plastin-F-actin complex,2022-07-06,2.6 Å,7r94_C,7r94_F,371.46 Å²,34,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966194/1791739/65526009/1930721
2024,7r94,T-Plastin-F-actin complex,2022-07-06,2.6 Å,7r94_C,7r94_G,832.87 Å²,76,5.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966194/1791741/65526010/1930722
2027,9yim,Capping protein bound to the barbed end of F-actin,2026-03-04,2.6 Å,9yim_D,9yim_C,414.09 Å²,35,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966450/2759861/99884576/2829369
2028,9yim,Capping protein bound to the barbed end of F-actin,2026-03-04,2.6 Å,9yim_E,9yim_C,1205.63 Å²,98,6.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966450/2759863/99884577/2829370
203,8iah,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State I, Global map",2023-05-03,3.6 Å,8iah_K,8iah_3,997.42 Å²,94,7.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965321/1987566/72501694/2132014
2032,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_E,9qfd_D,389.00 Å²,35,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965427/2669027/96851097/2766615
2033,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_D,9qfd_F,343.38 Å²,31,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965427/2669029/96851098/2766616
2034,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_D,9qfd_K,706.32 Å²,59,9.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965427/2669031/96851103/2766617
2035,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_D,9qfd_M,1019.34 Å²,94,3.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965427/2669033/96851105/2766618
2036,8a2y,Cryo-EM structure of F-actin in the Ca2+-ADP-Pi nucleotide state.,2022-08-10,2.1 Å,8a2y_C,8a2y_A,1127.65 Å²,90,9.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965683/1802128/65617247/1938629
2037,8a2y,Cryo-EM structure of F-actin in the Ca2+-ADP-Pi nucleotide state.,2022-08-10,2.1 Å,8a2y_C,8a2y_B,415.56 Å²,41,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965683/1802130/65617248/1938630
2038,8a2y,Cryo-EM structure of F-actin in the Ca2+-ADP-Pi nucleotide state.,2022-08-10,2.1 Å,8a2y_D,8a2y_C,396.07 Å²,40,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965683/1802133/65617249/1938632
2039,8a2y,Cryo-EM structure of F-actin in the Ca2+-ADP-Pi nucleotide state.,2022-08-10,2.1 Å,8a2y_E,8a2y_C,1140.70 Å²,91,9.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965683/1802135/65617250/1938633
204,8iah,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State I, Global map",2023-05-03,3.6 Å,8iah_K,8iah_9,1403.04 Å²,106,5.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965321/1987646/72501865/2132054
2042,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_E,9y52_D,392.61 Å²,31,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965939/2759703/99884323/2829290
2043,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_D,9y52_b,730.83 Å²,61,10.0,6.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965939/2759705/99884326/2829291
2044,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_D,9y52_d,1116.25 Å²,95,5.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965939/2759707/99884328/2829292
2048,9yim,Capping protein bound to the barbed end of F-actin,2026-03-04,2.6 Å,9yim_C,9yim_B,464.97 Å²,38,3.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966451/2759857/99884571/2829367
2049,9yim,Capping protein bound to the barbed end of F-actin,2026-03-04,2.6 Å,9yim_D,9yim_B,1232.37 Å²,98,8.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966451/2759859/99884572/2829368
2053,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_D,9qfd_C,389.48 Å²,34,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965428/2669019/96851086/2766611
2054,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_C,9qfd_E,340.58 Å²,32,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965428/2669021/96851087/2766612
2055,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_C,9qfd_J,699.66 Å²,58,11.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965428/2669023/96851092/2766613
2056,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_C,9qfd_L,1038.97 Å²,94,4.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965428/2669025/96851094/2766614
2061,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_D,9y52_C,367.65 Å²,30,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965940/2759695/99884315/2829286
2062,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_C,9y52_E,426.20 Å²,39,3.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965940/2759697/99884316/2829287
2063,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_C,9y52_a,705.02 Å²,58,9.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965940/2759699/99884318/2829288
2064,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_C,9y52_c,1112.48 Å²,96,5.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965940/2759701/99884320/2829289
2068,7z7i,Structure of ADP-ribosylated F-actin,2022-06-29,3.5 Å,7z7i_A,7z7i_C,1035.37 Å²,89,5.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966196/1790292/65523664/1929976
2069,9yim,Capping protein bound to the barbed end of F-actin,2026-03-04,2.6 Å,9yim_B,9yim_A,468.13 Å²,39,2.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966452/2759853/99884565/2829365
207,8iah,"Structure of mammalian spectrin-actin junctional complex of membrane skeleton, State I, Global map",2023-05-03,3.6 Å,8iah_L,8iah_K,408.61 Å²,33,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965321/1987733/72502086/2132098
2070,9yim,Capping protein bound to the barbed end of F-actin,2026-03-04,2.6 Å,9yim_C,9yim_A,1221.25 Å²,100,6.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966452/2759855/99884566/2829366
2073,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_C,9qfd_B,383.77 Å²,34,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965429/2669011/96851074/2766607
2074,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_B,9qfd_D,339.41 Å²,31,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965429/2669013/96851075/2766608
2075,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_B,9qfd_I,685.55 Å²,58,10.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965429/2669015/96851080/2766609
2076,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_B,9qfd_K,1017.35 Å²,90,4.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965429/2669017/96851082/2766610
2079,8a2u,Cryo-EM structure of F-actin in the Ca2+-ADP-BeF3- nucleotide state.,2022-08-10,2.2 Å,8a2u_E,8a2u_D,404.78 Å²,32,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965685/1802123/65617246/1938627
2081,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_C,9y52_B,369.96 Å²,33,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965941/2759689/99884306/2829283
2082,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_B,9y52_D,426.09 Å²,36,3.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965941/2759691/99884307/2829284
2083,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_B,9y52_b,1134.29 Å²,97,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965941/2759693/99884311/2829285
2085,7z7i,Structure of ADP-ribosylated F-actin,2022-06-29,3.5 Å,7z7i_C,7z7i_E,1034.51 Å²,89,5.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966197/1790300/65523662/1929980
209,9bph,CRYO-EM STRUCTURE OF CARDIAC MUSCLE ALPHA-ACTIN M305L HCM MUTANT,2025-05-14,3.1 Å,9bph_B,9bph_C,335.73 Å²,30,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965577/2500281/94535971/2631222
2090,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_B,9qfd_A,383.96 Å²,35,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965430/2669003/96851061/2766603
2091,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_A,9qfd_C,342.18 Å²,32,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965430/2669005/96851062/2766604
2092,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_A,9qfd_H,689.77 Å²,61,10.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965430/2669007/96851067/2766605
2093,9qfd,Cryo-EM structure of the fully cofilin-1-decorated actin filament (cofilactin),2025-10-08,2.6 Å,9qfd_A,9qfd_J,1015.44 Å²,94,4.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965430/2669009/96851069/2766606
2096,8a2u,Cryo-EM structure of F-actin in the Ca2+-ADP-BeF3- nucleotide state.,2022-08-10,2.2 Å,8a2u_D,8a2u_B,1044.78 Å²,85,9.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965686/1802117/65617244/1938624
2097,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_B,9y52_A,486.15 Å²,45,1.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965942/2759681/99884296/2829279
2098,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_A,9y52_C,418.71 Å²,38,2.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965942/2759683/99884297/2829280
2099,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_A,9y52_W,934.03 Å²,76,4.0,6.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965942/2759685/99884300/2829281
2100,9y52,One CAP-1 Bound to the Pointed End of Cofilin F-actin,2026-03-04,3.5 Å,9y52_A,9y52_a,1143.11 Å²,98,5.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965942/2759687/99884301/2829282
2102,7z7i,Structure of ADP-ribosylated F-actin,2022-06-29,3.5 Å,7z7i_B,7z7i_C,356.43 Å²,33,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966198/1790293/65523660/1929977
2103,7z7i,Structure of ADP-ribosylated F-actin,2022-06-29,3.5 Å,7z7i_A,7z7i_B,304.23 Å²,30,1.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966198/1790290/65523661/1929975
2109,8cco,JAS-stabilized F-ActinII from Plasmodium falciparum,2023-03-01,3.3 Å,8cco_F,8cco_E,274.75 Å²,27,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966710/1888907/70529612/2071668
2112,9qfb,Cryo-EM structure of the fully Coronin-1B-decorated actin filament in the ADP state.,2025-10-08,2.7 Å,9qfb_G,9qfb_M,346.91 Å²,37,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965431/2668999/96851038/2766601
2113,9qfb,Cryo-EM structure of the fully Coronin-1B-decorated actin filament in the ADP state.,2025-10-08,2.7 Å,9qfb_G,9qfb_N,856.09 Å²,76,6.0,2.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965431/2669001/96851039/2766602
2115,8a2u,Cryo-EM structure of F-actin in the Ca2+-ADP-BeF3- nucleotide state.,2022-08-10,2.2 Å,8a2u_B,8a2u_A,409.38 Å²,34,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965687/1802111/65617241/1938621
2118,7z7i,Structure of ADP-ribosylated F-actin,2022-06-29,3.5 Å,7z7i_B,7z7i_D,1034.49 Å²,89,5.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966199/1790296/65523655/1929978
2119,7z7i,Structure of ADP-ribosylated F-actin,2022-06-29,3.5 Å,7z7i_D,7z7i_E,400.12 Å²,37,3.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966199/1790301/65523656/1929981
212,8c4c,F-actin decorated by SipA497-669,2024-01-17,2.7 Å,8c4c_G,8c4c_F,408.89 Å²,36,3.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966089/2144607/75903791/2262554
2120,7z7i,Structure of ADP-ribosylated F-actin,2022-06-29,3.5 Å,7z7i_C,7z7i_D,363.30 Å²,33,2.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966199/1790298/65523657/1929979
2122,8w36,rabbit actin in the absence of potassium,2025-02-26,2.3 Å,8w36_B,8w36_A,436.81 Å²,39,4.0,1.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966455/2435707/90621283/2552540
2125,8cco,JAS-stabilized F-ActinII from Plasmodium falciparum,2023-03-01,3.3 Å,8cco_E,8cco_D,273.86 Å²,27,,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966711/1888903/70529610/2071666
2126,8cco,JAS-stabilized F-ActinII from Plasmodium falciparum,2023-03-01,3.3 Å,8cco_F,8cco_D,1122.24 Å²,90,4.0,3.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966711/1888905/70529611/2071667
2129,9qfb,Cryo-EM structure of the fully Coronin-1B-decorated actin filament in the ADP state.,2025-10-08,2.7 Å,9qfb_G,9qfb_F,407.44 Å²,35,4.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965432/2668991/96851025/2766597
213,8c4c,F-actin decorated by SipA497-669,2024-01-17,2.7 Å,8c4c_H,8c4c_F,1170.94 Å²,94,8.0,4.0,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13966089/2144609/75903792/2262555
2130,9qfb,Cryo-EM structure of the fully Coronin-1B-decorated actin filament in the ADP state.,2025-10-08,2.7 Å,9qfb_F,9qfb_L,322.12 Å²,39,2.0,,https://bioinformatics.lt/ppi3d/site/interaction_details/single_sequence/rIiStfbc/1/null/13965432/2668993/96851030/2766598
