interaction_id,chain_id,protein_name,organism,num_residues
2156,9qfb_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2156,9qfb_M,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2157,9qfb_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2157,9qfb_N,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2162,9xye_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2162,9xye_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2163,9xye_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2163,9xye_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2167,7z7h_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2167,7z7h_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2168,8w36_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,371
2168,8w36_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,371
2169,8w36_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,371
2169,8w36_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,371
2170,8w36_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,371
2170,8w36_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,371
2172,8cco_B,Actin-2,Plasmodium falciparum,378
2172,8cco_C,Actin-2,Plasmodium falciparum,378
2173,8cco_B,Actin-2,Plasmodium falciparum,378
2173,8cco_D,Actin-2,Plasmodium falciparum,378
2176,9qfb_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2176,9qfb_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2177,9qfb_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2177,9qfb_F,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2178,9qfb_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2178,9qfb_J,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2179,9qfb_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2179,9qfb_K,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
218,8vaa_I,"Actin, alpha skeletal muscle",Bos taurus,370
218,8vaa_J,"Actin, alpha skeletal muscle",Bos taurus,370
2180,9qfb_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2180,9qfb_L,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2181,9qfb_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2181,9qfb_M,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2184,8a2t_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2184,8a2t_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2186,9xye_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2186,9xye_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2187,9xye_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2187,9xye_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2188,9xye_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2188,9xye_X,Adenylyl cyclase-associated protein 1,Homo sapiens,475
2190,7z7h_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2190,7z7h_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2193,8cco_A,Actin-2,Plasmodium falciparum,378
2193,8cco_B,Actin-2,Plasmodium falciparum,378
2194,8cco_A,Actin-2,Plasmodium falciparum,378
2194,8cco_C,Actin-2,Plasmodium falciparum,378
2197,9qfb_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2197,9qfb_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2198,9qfb_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2198,9qfb_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2199,9qfb_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2199,9qfb_I,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
22,8iai_6,Dematin actin binding protein,Sus scrofa,405
22,8iai_G,"Actin, cytoplasmic 1",Sus scrofa,375
2200,9qfb_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2200,9qfb_J,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2201,9qfb_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2201,9qfb_K,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2202,9qfb_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2202,9qfb_L,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2205,8a2t_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2205,8a2t_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2206,9xye_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2206,9xye_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2207,9xye_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2207,9xye_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2208,9xye_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2208,9xye_W,Adenylyl cyclase-associated protein 1,Homo sapiens,475
2209,9xye_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2209,9xye_X,Adenylyl cyclase-associated protein 1,Homo sapiens,475
221,8iah_3,Beta-adducin,Sus scrofa,724
221,8iah_J,"Actin, cytoplasmic 1",Sus scrofa,375
2211,7z7h_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2211,7z7h_F,"Maltose/maltodextrin-binding periplasmic protein,TccC3",Photorhabdus luminescens,578
2212,7z7h_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2212,7z7h_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2213,7z7h_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2213,7z7h_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2216,8zix_B,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2216,8zix_F,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2220,9qfb_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2220,9qfb_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2221,9qfb_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2221,9qfb_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2222,9qfb_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2222,9qfb_H,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2223,9qfb_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2223,9qfb_I,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2224,9qfb_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2224,9qfb_J,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2225,9qfb_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2225,9qfb_K,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2227,8a2t_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2227,8a2t_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2230,7z7h_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2230,7z7h_F,"Maltose/maltodextrin-binding periplasmic protein,TccC3",Photorhabdus luminescens,578
2231,7z7h_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2231,7z7h_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2232,7z7h_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2232,7z7h_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2233,7z7h_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2233,7z7h_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2236,8zix_B,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2236,8zix_E,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2237,8zix_E,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2237,8zix_F,"Actin, alpha skeletal muscle",Rattus norvegicus,371
224,8iah_J,"Actin, cytoplasmic 1",Sus scrofa,375
224,8iah_K,"Actin, cytoplasmic 1",Sus scrofa,375
2240,8ccn_E,Actin-2,Plasmodium falciparum,378
2240,8ccn_F,Actin-2,Plasmodium falciparum,378
2241,9qfb_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2241,9qfb_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2242,9qfb_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2242,9qfb_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2243,9qfb_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2243,9qfb_H,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2244,9qfb_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2244,9qfb_I,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2245,9qfb_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2245,9qfb_J,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2246,8a2t_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2246,8a2t_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2247,8a2t_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2247,8a2t_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2248,8a2t_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2248,8a2t_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2249,8a2t_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2249,8a2t_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
225,8iah_J,"Actin, cytoplasmic 1",Sus scrofa,375
225,8iah_L,"Actin, cytoplasmic 1",Sus scrofa,375
2252,9q7o_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2252,9q7o_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2257,8zix_A,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2257,8zix_E,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2258,8zix_A,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2258,8zix_B,"Actin, alpha skeletal muscle",Rattus norvegicus,371
226,8iah_J,"Actin, cytoplasmic 1",Sus scrofa,375
226,8iah_T,Spectrin beta chain,Sus scrofa,2148
2261,8ccn_D,Actin-2,Plasmodium falciparum,378
2261,8ccn_E,Actin-2,Plasmodium falciparum,378
2262,8ccn_D,Actin-2,Plasmodium falciparum,378
2262,8ccn_F,Actin-2,Plasmodium falciparum,378
2265,9qf2_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2265,9qf2_I,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2266,9qf2_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2266,9qf2_J,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
227,9bph_A,"Actin, alpha cardiac muscle 1",Homo sapiens,375
227,9bph_B,"Actin, alpha cardiac muscle 1",Homo sapiens,375
2271,9q7o_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2271,9q7o_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2272,9q7o_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2272,9q7o_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2275,7tpt_T,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2275,7tpt_U,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2277,8zix_A,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2277,8zix_R,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2278,8zix_E,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2278,8zix_R,"Actin, alpha skeletal muscle",Rattus norvegicus,371
228,9bph_A,"Actin, alpha cardiac muscle 1",Homo sapiens,375
228,9bph_C,"Actin, alpha cardiac muscle 1",Homo sapiens,375
2281,8ccn_C,Actin-2,Plasmodium falciparum,378
2281,8ccn_D,Actin-2,Plasmodium falciparum,378
2282,8ccn_C,Actin-2,Plasmodium falciparum,378
2282,8ccn_E,Actin-2,Plasmodium falciparum,378
2284,9qf2_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2284,9qf2_H,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2286,9qf2_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2286,9qf2_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2287,9qf2_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2287,9qf2_I,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2288,9qf2_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2288,9qf2_J,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
229,9bph_A,"Actin, alpha cardiac muscle 1",Homo sapiens,375
229,9bph_D,"Actin, alpha cardiac muscle 1",Homo sapiens,375
2291,8a2s_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2291,8a2s_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2293,9q7o_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2293,9q7o_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2294,9q7o_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2294,9q7o_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2295,7tpt_D,Actin-related protein 2/3 complex subunit 2,Bos taurus,300
2295,7tpt_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2298,7tpt_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2298,7tpt_T,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2299,7tpt_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2299,7tpt_U,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
23,8iai_7,Dematin actin binding protein,Sus scrofa,405
23,8iai_G,"Actin, cytoplasmic 1",Sus scrofa,375
2300,8zix_P,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2300,8zix_R,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2301,8zix_A,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2301,8zix_P,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2303,8ccn_B,Actin-2,Plasmodium falciparum,378
2303,8ccn_C,Actin-2,Plasmodium falciparum,378
2304,8ccn_B,Actin-2,Plasmodium falciparum,378
2304,8ccn_D,Actin-2,Plasmodium falciparum,378
2306,9qf2_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2306,9qf2_H,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2308,9qf2_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2308,9qf2_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2309,9qf2_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2309,9qf2_F,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2310,9qf2_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2310,9qf2_G,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2311,9qf2_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2311,9qf2_I,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2314,8a2s_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2314,8a2s_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2315,9q7o_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2315,9q7o_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2316,9q7o_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2316,9q7o_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2317,9q7o_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2317,9q7o_W,Adenylyl cyclase-associated protein 1,Homo sapiens,475
2318,7tpt_A,Actin-related protein 3,Bos taurus,418
2318,7tpt_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2319,7tpt_D,Actin-related protein 2/3 complex subunit 2,Bos taurus,300
2319,7tpt_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2320,7tpt_F,Actin-related protein 2/3 complex subunit 4,Bos taurus,168
2320,7tpt_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2323,7tpt_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2323,7tpt_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2324,7tpt_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2324,7tpt_T,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2328,8zbm_L,Myosin heavy chain 4,Rattus norvegicus,780
2328,8zbm_R,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2329,8zbm_N,Myosin heavy chain 4,Rattus norvegicus,780
2329,8zbm_R,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2330,8ccn_A,Actin-2,Plasmodium falciparum,378
2330,8ccn_B,Actin-2,Plasmodium falciparum,378
2331,8ccn_A,Actin-2,Plasmodium falciparum,378
2331,8ccn_C,Actin-2,Plasmodium falciparum,378
2333,9qf2_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2333,9qf2_H,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2334,9qf2_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2334,9qf2_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2335,9qf2_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2335,9qf2_F,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2336,9qf2_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2336,9qf2_G,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2338,8a2s_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2338,8a2s_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
234,8c4c_E,"Actin, alpha skeletal muscle",Gallus gallus,377
234,8c4c_F,"Actin, alpha skeletal muscle",Gallus gallus,377
2341,9q7n_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2341,9q7n_c,Cofilin-2,Homo sapiens,166
2342,9q7n_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2342,9q7n_e,Cofilin-2,Homo sapiens,166
2343,7tpt_A,Actin-related protein 3,Bos taurus,418
2343,7tpt_Q,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2344,7tpt_D,Actin-related protein 2/3 complex subunit 2,Bos taurus,300
2344,7tpt_Q,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2347,7tpt_Q,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2347,7tpt_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2348,7tpt_Q,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2348,7tpt_S,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
235,8c4c_E,"Actin, alpha skeletal muscle",Gallus gallus,377
235,8c4c_G,"Actin, alpha skeletal muscle",Gallus gallus,377
2350,8zbm_P,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2350,8zbm_R,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2351,8zbm_J,Myosin heavy chain 4,Rattus norvegicus,780
2351,8zbm_P,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2352,8zbm_K,Myosin heavy chain 4,Rattus norvegicus,780
2352,8zbm_P,"Actin, alpha skeletal muscle",Rattus norvegicus,371
2354,9qf2_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2354,9qf2_H,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2355,9qf2_A,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2355,9qf2_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2356,9qf2_B,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2356,9qf2_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2357,9qf2_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2357,9qf2_D,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2358,9qf2_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2358,9qf2_E,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2359,9qf2_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2359,9qf2_G,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
236,8c4c_E,"Actin, alpha skeletal muscle",Gallus gallus,377
236,8c4c_K,Cell invasion protein SipA,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,173
2360,9qf2_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2360,9qf2_I,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2361,9qf2_C,"Actin, cytoplasmic 1, N-terminally processed",Homo sapiens,374
2361,9qf2_J,"Coronin-1B,Methylated-DNA--protein-cysteine methyltransferase",Homo sapiens,688
2362,8a2s_A,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2362,8a2s_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2363,8a2s_B,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2363,8a2s_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2364,8a2s_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2364,8a2s_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2365,8a2s_C,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2365,8a2s_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,375
2368,9q7n_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2368,9q7n_E,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2369,9q7n_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2369,9q7n_b,Cofilin-2,Homo sapiens,166
237,8c4c_E,"Actin, alpha skeletal muscle",Gallus gallus,377
237,8c4c_L,Cell invasion protein SipA,Salmonella enterica subsp. enterica serovar Typhimurium str. LT2,173
2370,9q7n_D,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,376
2370,9q7n_d,Cofilin-2,Homo sapiens,166
2371,7tpt_A,Actin-related protein 3,Bos taurus,418
2371,7tpt_P,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2372,7tpt_C,Actin-related protein 2/3 complex subunit 1B,Bos taurus,372
2372,7tpt_P,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2375,7tpt_P,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2375,7tpt_Q,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2376,7tpt_P,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2376,7tpt_R,"Actin, alpha skeletal muscle",Oryctolagus cuniculus,377
2380,8zbm_Q,"Actin, alpha skeletal muscle",Rattus norvegicus,371
